GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000673,1610612742,DAL,Dallas,1627827,Dorian Finney-Smith,F,,28:36,4.0,7.0,0.571,1.0,3.0,0.333,2.0,2.0,1.0,3.0,1.0,4.0,2.0,1.0,0.0,0.0,2.0,11.0,11.0
0022000673,1610612742,DAL,Dallas,1628467,Maxi Kleber,F,,32:50,2.0,5.0,0.4,2.0,4.0,0.5,1.0,2.0,0.5,1.0,4.0,5.0,0.0,0.0,1.0,0.0,1.0,7.0,13.0
0022000673,1610612742,DAL,Dallas,204001,Kristaps Porzingis,C,,28:40,11.0,23.0,0.478,3.0,9.0,0.333,4.0,4.0,1.0,1.0,8.0,9.0,4.0,1.0,2.0,1.0,2.0,29.0,14.0
0022000673,1610612742,DAL,Dallas,1626196,Josh Richardson,G,,31:06,3.0,6.0,0.5,2.0,4.0,0.5,2.0,2.0,1.0,2.0,4.0,6.0,3.0,0.0,0.0,1.0,4.0,10.0,10.0
0022000673,1610612742,DAL,Dallas,1629029,Luka Doncic,G,,27:03,6.0,16.0,0.375,2.0,9.0,0.222,1.0,2.0,0.5,0.0,4.0,4.0,4.0,1.0,1.0,4.0,1.0,15.0,7.0
0022000673,1610612742,DAL,Dallas,1628973,Jalen Brunson,,,29:34,7.0,12.0,0.583,0.0,2.0,0.0,2.0,3.0,0.667,3.0,8.0,11.0,5.0,1.0,0.0,2.0,5.0,16.0,17.0
0022000673,1610612742,DAL,Dallas,203501,Tim Hardaway Jr.,,,27:23,7.0,17.0,0.412,5.0,9.0,0.556,2.0,4.0,0.5,0.0,4.0,4.0,4.0,0.0,0.0,0.0,3.0,21.0,17.0
0022000673,1610612742,DAL,Dallas,203939,Dwight Powell,,,19:20,7.0,10.0,0.7,1.0,2.0,0.5,1.0,1.0,1.0,4.0,4.0,8.0,2.0,1.0,1.0,0.0,4.0,16.0,6.0
0022000673,1610612742,DAL,Dallas,203504,Trey Burke,,,8:40,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,-1.0
0022000673,1610612742,DAL,Dallas,1630189,Tyler Bey,,,2:16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
0022000673,1610612742,DAL,Dallas,1630182,Josh Green,,,2:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
0022000673,1610612742,DAL,Dallas,1630207,Nate Hinton,,,2:16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
0022000673,1610612742,DAL,Dallas,1628411,Wes Iwundu,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000673,1610612742,DAL,Dallas,201949,James Johnson,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000673,1610612742,DAL,Dallas,1626246,Boban Marjanovic,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0022000673,1610612750,MIN,Minnesota,1630183,Jaden McDaniels,F,,28:34,4.0,8.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,2.0,3.0,5.0,1.0,1.0,1.0,0.0,5.0,9.0,-11.0
0022000673,1610612750,MIN,Minnesota,1629020,Jarred Vanderbilt,F,,13:53,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,5.0,4.0,4.0
0022000673,1610612750,MIN,Minnesota,1626157,Karl-Anthony Towns,C,,33:36,8.0,20.0,0.4,4.0,9.0,0.444,2.0,2.0,1.0,2.0,3.0,5.0,6.0,0.0,0.0,2.0,3.0,22.0,-14.0
0022000673,1610612750,MIN,Minnesota,1630162,Anthony Edwards,G,,37:15,9.0,22.0,0.409,3.0,12.0,0.25,8.0,9.0,0.889,0.0,5.0,5.0,3.0,1.0,0.0,1.0,3.0,29.0,-7.0
0022000673,1610612750,MIN,Minnesota,201937,Ricky Rubio,G,,30:30,1.0,7.0,0.143,1.0,5.0,0.2,0.0,0.0,0.0,1.0,1.0,2.0,7.0,1.0,0.0,3.0,3.0,3.0,-11.0
0022000673,1610612750,MIN,Minnesota,1627774,Jake Layman,,,14:03,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,4.0,-12.0
0022000673,1610612750,MIN,Minnesota,1627823,Juancho Hernangomez,,,35:16,5.0,9.0,0.556,2.0,5.0,0.4,5.0,7.0,0.714,0.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,17.0,-23.0
0022000673,1610612750,MIN,Minnesota,1629669,Jaylen Nowell,,,24:40,4.0,8.0,0.5,0.0,2.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,11.0,-14.0
0022000673,1610612750,MIN,Minnesota,1629633,Jarrett Culver,,,7:49,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-6.0
