,GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,VIDEO_AVAILABLE_FLAG
0,0022000304,2,12,0,1,8:40 PM,12:00,,,,,,0,0,,,,,,0,0,,,,,,0,0,,,,,,0
1,0022000304,4,10,0,1,8:40 PM,12:00,Jump Ball Aldridge vs. Tillman: Tip to,,,,,4,200746,LaMarcus Aldridge,1610612759.0,San Antonio,Spurs,SAS,5,1630214,Xavier Tillman,1610612763.0,Memphis,Grizzlies,MEM,2,1610612759,,,,,,1
2,0022000304,7,1,1,1,8:41 PM,11:48,Aldridge 19' Jump Shot (2 PTS) (Murray 1 AST),,,0 - 2,2,4,200746,LaMarcus Aldridge,1610612759.0,San Antonio,Spurs,SAS,4,1627749,Dejounte Murray,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
3,0022000304,9,1,43,1,8:41 PM,11:34,,,Clarke 2' Alley Oop Layup (2 PTS) (Morant 1 AST),2 - 2,TIE,5,1629634,Brandon Clarke,1610612763.0,Memphis,Grizzlies,MEM,5,1629630,Ja Morant,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,1
4,0022000304,11,1,1,1,8:41 PM,11:22,Murray 25' 3PT Jump Shot (3 PTS) (Walker IV 1 AST),,,2 - 5,3,4,1627749,Dejounte Murray,1610612759.0,San Antonio,Spurs,SAS,4,1629022,Lonnie Walker IV,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
5,0022000304,13,1,1,1,8:42 PM,11:08,,,Clarke  3PT Jump Shot (5 PTS) (Morant 2 AST),5 - 5,TIE,5,1629634,Brandon Clarke,1610612763.0,Memphis,Grizzlies,MEM,5,1629630,Ja Morant,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,1
6,0022000304,15,2,79,1,8:42 PM,10:49,MISS Murray 26' 3PT Pullup Jump Shot,,,,,4,1627749,Dejounte Murray,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
7,0022000304,16,4,0,1,8:42 PM,10:46,,,Anderson REBOUND (Off:0 Def:1),,,5,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
8,0022000304,17,1,79,1,8:42 PM,10:42,,,Anderson 26' 3PT Pullup Jump Shot (3 PTS),8 - 5,-3,5,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
9,0022000304,18,9,1,1,8:42 PM,10:40,SPURS Timeout: Regular (Full 1 Short 0),,,,,2,1610612759,,,,,,0,0,,,,,,0,0,,,,,,0
10,0022000304,19,1,1,1,8:45 PM,10:21,Walker IV 26' 3PT Jump Shot (3 PTS) (Johnson 1 AST),,,8 - 8,TIE,4,1629022,Lonnie Walker IV,1610612759.0,San Antonio,Spurs,SAS,4,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,1
11,0022000304,21,1,1,1,8:46 PM,10:03,,,Morant 26' 3PT Jump Shot (3 PTS) (Brooks 1 AST),11 - 8,-3,5,1629630,Ja Morant,1610612763.0,Memphis,Grizzlies,MEM,5,1628415,Dillon Brooks,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,1
12,0022000304,23,6,1,1,8:46 PM,9:50,,,Anderson P.FOUL (P1.T1) (C.Kirkland),,,5,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,4,201942,DeMar DeRozan,1610612759.0,San Antonio,Spurs,SAS,1,0,,,,,,1
13,0022000304,25,2,1,1,8:46 PM,9:42,MISS Johnson 26' 3PT Jump Shot,,,,,4,1629640,Keldon Johnson,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
14,0022000304,26,4,0,1,8:46 PM,9:39,,,Anderson REBOUND (Off:0 Def:2),,,5,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
15,0022000304,27,6,2,1,8:46 PM,9:28,DeRozan S.FOUL (P1.T1) (J.Van Duyne),,,,,4,201942,DeMar DeRozan,1610612759.0,San Antonio,Spurs,SAS,5,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,1,0,,,,,,1
16,0022000304,29,3,11,1,8:47 PM,9:28,,,MISS Anderson Free Throw 1 of 2,,,5,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
17,0022000304,30,4,1,1,8:47 PM,9:28,,,Grizzlies Rebound,,,3,1610612763,,,,,,0,0,,,,,,0,0,,,,,,0
18,0022000304,31,3,12,1,8:47 PM,9:28,,,Anderson Free Throw 2 of 2 (4 PTS),12 - 8,-4,5,203937,Kyle Anderson,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
19,0022000304,32,2,78,1,8:48 PM,9:05,MISS Murray 8' Floating Jump Shot,,,,,4,1627749,Dejounte Murray,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
20,0022000304,33,4,0,1,8:48 PM,9:04,SPURS Rebound,,,,,2,1610612759,,,,,,0,0,,,,,,0,0,,,,,,0
21,0022000304,34,5,11,1,8:48 PM,9:04,SPURS Turnover: Shot Clock (T#1),,,,,2,1610612759,,,,,,0,0,,,,,,1,0,,,,,,0
22,0022000304,35,2,78,1,8:48 PM,8:52,,,MISS Clarke 8' Floating Jump Shot,,,5,1629634,Brandon Clarke,1610612763.0,Memphis,Grizzlies,MEM,0,0,,,,,,0,0,,,,,,1
23,0022000304,36,4,0,1,8:48 PM,8:49,Aldridge REBOUND (Off:0 Def:1),,,,,4,200746,LaMarcus Aldridge,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
24,0022000304,38,2,1,1,8:49 PM,8:38,MISS Aldridge 17' Jump Shot,,,,,4,200746,LaMarcus Aldridge,1610612759.0,San Antonio,Spurs,SAS,0,0,,,,,,0,0,,,,,,1
